REPORT_NUMBER,CRASH_YEAR,CRASH_DATE_AND_TIME,REPORT_DATE_AND_TIME,INVESTIGATING_AGENCY_REPORT_NUMBER,FORM_TYPE,TOTAL_NUMBER_OF_VEHICLES,TOTAL_NUMBER_OF_PERSONS,COUNTY_CODE,CITY_CODE,COUNTY_NAME,CITY_NAME,RURAL_OR_URBAN,NOTIFIED_TIME,DISPATCHED_TIME,ARRIVED_TIME,CLEARED_TIME,COMPLETED_FLAG,NOTIFIED_BY,ON_STREET_ROAD_HIGHWAY,STREET_ADDRESS_NUMBER,LATITUDE,LONGITUDE,FEET_FROM_INTERSECTION,DIRECTION_FROM_INTERSECTION,FROM_INTERSECTION_OF,MILEPOST_NUMBER,ROAD_SYSTEM_IDENTIFER,TYPE_OF_SHOULDER,TYPE_OF_INTERSECTION,PHOTOS_TAKEN,LIGHT_CONDITION,WEATHER_CONDITION,ROAD_SURFACE_CONDITION,SCHOOL_BUS_RELATED_CODE,TYPE_OF_IMPACT,FIRST_HARMFUL_EVENT,LOCATION,INTERCHANGE_FLAG,JUNCTION_FLAG,ROAD_CIRCUMSTANCES_1,ROAD_CIRCUMSTANCES_2,ROAD_CIRCUMSTANCES_3,ENVIRONMENT_CIRCUMSTANCES_1,ENVIRONMENT_CIRCUMSTANCES_2,ENVIRONMENT_CIRCUMSTANCES_3,WORK_ZONE_RELATED_FLAG,CRASH_IN_WORK_ZONE,TYPE_OF_WORK_ZONE,WORKERS_PRESENT,LAW_ENFORCEMENT_PRESENT,INVESTIGATOR_RANK,INVESTIGATING_AGENCY_NAME,INVESTIGATING_AGENCY_TYPE,LOAD_DATE,CODEABLE,S4_CRASH_TYPE,S4_CRASH_TYPE_SIMPLIFIED,S4_CRASH_SEVERITY,S4_CRASH_SEVERITY_DETAIL,S4_DAY_OR_NIGHT,S4_IS_AGGRESSIVE_DRIVING,S4_IS_ALCOHOL_RELATED,S4_IS_CMV_INVOLVED,S4_IS_DISTRACTED,S4_IS_DRUG_RELATED,S4_IS_HIT_AND_RUN,S4_IS_INTERSECTION_RELATED,S4_IS_LANE_DEPARTURE_RELATED,S4_IS_SPEEDING_RELATED,S4_NONE_INJURY_COUNT,S4_INJURY_COUNT,S4_POSSIBLE_INJURY_COUNT,S4_NON_INCAPACITATING_INJURY_COUNT,S4_INCAPACITATING_INJURY_COUNT,S4_FATALITY_COUNT,S4_FATALITY_WITHIN_30_DAYS_COUNT,S4_NON_TRAFFIC_FATALITY_COUNT,S4_TRAILER_COUNT,S4_MOTORCYCLE_COUNT,S4_MOPED_COUNT,S4_NON_MOTORIST_COUNT,S4_BICYCLIST_COUNT,S4_PEDESTRIAN_COUNT,S4_DRIVER_COUNT,S4_AGING_DRIVER_COUNT,S4_TEENAGER_DRIVER_COUNT,S4_PASSENGER_COUNT,S4_UNRESTRAINED_COUNT,S4_UNRESTRAINED_INJURY_COUNT,S4_UNRESTRAINED_INCAPACITATING_INJURY_COUNT,S4_UNRESTRAINED_FATALITY_COUNT,S4_MOTORCYCLIST_COUNT,S4_MOTORCYCLIST_INCAPACITATING_INJURY_COUNT,S4_MOTORCYCLIST_FATALITY_COUNT,S4_IS_PEDESTRIAN_INVOLVED,S4_PEDESTRIAN_INCAPACITATING_INJURY_COUNT,S4_PEDESTRIAN_FATALITY_COUNT,S4_IS_BICYCLIST_INVOLVED,S4_BICYCLIST_INCAPACITATING_INJURY_COUNT,S4_BICYCLIST_FATALITY_COUNT,S4_CITATION_COUNT,S4_CITATION_AMOUNT,S4_PROPERTY_DAMAGE_COUNT,S4_PROPERTY_DAMAGE_AMOUNT,S4_VEHICLE_DAMAGE_COUNT,S4_VEHICLE_DAMAGE_AMOUNT,S4_TOTAL_DAMAGE_AMOUNT,S4_TRANSPORT_BY_EMS_COUNT,S4_TRANSPORT_BY_LAW_ENFORCEMENT_COUNT,S4_TRANSPORT_BY_OTHER_COUNT,S4_GEOLOCATION_STATUS,S4_PRELIMINARY_GEOLOCATION_STATUS,S4_X,S4_Y,S4_LATITUDE,S4_LONGITUDE
88546990,2023,3/22/2023 14:48,3/22/2023 15:19,FHP23ON0149611,L,2,2,20,0,St. Johns,Unincorporated,Rural,3/22/2023 14:53,3/22/2023 14:54,3/22/2023 15:06,3/22/2023 16:14,Y,Law Enforcement,INTERSTATE 95 (STATE ROAD 9),,29.93674,-81.42637,6623,North,MM 319,,Interstate,Paved,Not at Intersection,N,Daylight,Clear,Dry,N,Front to Rear,Motor Vehicle in Transport,On Roadway,N,Non-Junction,None,,,None,,,N,,,,,TPR,Florida Highway Patrol,Florida Highway Patrol (FHP),3/29/2023 14:49,Y,Rear End,Rear End,Serious Injury,Incapacitating Injury,DAY,N,N,N,Y,N,N,N,N,N,1,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,N,0,0,N,0,0,1,0,0,0,2,4000,4000,1,0,0,Preliminary,Editor Mapped,458855.5387,3311844.256,29.9366696,-81.42632631
89287783,2023,3/25/2023 2:20,3/25/2023 3:37,SJSO23CAD073385,L,1,4,20,50,St. Johns,St. Augustine,Rural,3/25/2023 2:23,3/25/2023 2:24,3/25/2023 2:25,3/25/2023 3:39,N,Law Enforcement,DELESPINE AVE,,29.92203336,-81.35054668,119240688,West,NORTH THIRD STREET,,County,Unpaved,T-Intersection,N,Dark - Not Lighted,Clear,Dry,N,Unknown,Traffic Sign Support,On Roadway,Y,Intersection,None,,,None,,,N,,,,,LE DEPUTY,St. Johns County Sheriff's Office,Sheriff's Office (SO),3/27/2023 14:19,Y,Off Road,Off Road,Serious Injury,Incapacitating Injury,NIGHT,N,Y,N,N,Y,N,Y,N,N,3,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,3,3,1,1,0,0,0,0,N,0,0,N,0,0,0,0,1,500,1,2000,2500,1,0,0,Verified,n/a,466176.9861,3310208.071,29.92212731,-81.3504133
24081692,2023,1/1/2023 13:50,1/1/2023 17:01,SJSO23OFF000018,L,1,1,20,40,St. Johns,Hastings,Rural,1/1/2023 13:56,1/1/2023 13:58,1/1/2023 14:11,1/1/2023 16:28,N,Law Enforcement,BLOCK OF TURPIN AVE,10100,29.64529,-81.46573,78,North,STEPHEN ST,,County,Unpaved,Four-Way Intersection,N,Daylight,Clear,Dry,N,Other,Overturn/Rollover,On Roadway,N,Non-Junction,None,,,None,,,N,,,,,LE DEPUTY,St. Johns County Sheriff's Office,Sheriff's Office (SO),1/2/2023 14:42,Y,Rollover,Rollover,Serious Injury,Incapacitating Injury,DAY,N,N,N,N,N,N,N,Y,N,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,N,0,0,N,0,0,0,0,0,0,1,500,500,0,0,1,Preliminary,Editor Mapped,454922.4372,3279593.688,29.64548313,-81.46572927
89681665,2023,7/6/2023 20:57,5/23/2024 16:49,FHP23ON0352501,L,2,6,20,0,St. Johns,Unincorporated,Rural,7/6/2023 21:02,7/6/2023 21:04,7/6/2023 21:17,7/7/2023 5:24,Y,Law Enforcement,INTERSTATE 95,,30.0113812,-81.47699187,13365,North,INTERNATIONAL GOLF PARKWAY,,Interstate,Paved,Not at Intersection,Y,Dark - Not Lighted,Rain,Wet,N,Front to Rear,Motor Vehicle in Transport,On Roadway,N,Non-Junction,None,,,None,,,N,,,,,CPL,Florida Highway Patrol,Florida Highway Patrol (FHP),8/9/2023 14:54,Y,Rear End,Rear End,Fatality,Fatal (within 30 days),NIGHT,N,N,Y,Y,N,N,N,N,N,1,4,0,2,2,1,1,0,1,0,0,0,0,0,2,0,0,4,2,1,1,1,0,0,0,N,0,0,N,0,0,4,0,0,0,2,45000,45000,4,0,1,Verified,n/a,453248.651,3321615.041,30.02464353,-81.48484965
88683122,2023,1/4/2023 17:04,1/4/2023 17:20,SJSO23CAD003043,L,1,3,20,50,St. Johns,St. Augustine,Rural,1/4/2023 17:06,1/4/2023 17:09,1/4/2023 17:11,1/4/2023 17:25,Y,Law Enforcement,WENDY'S    (904)  826-0836,,29.92337,-81.41867,,,,,Parking Lot,Curb,Not at Intersection,N,Dusk,Clear,Dry,N,Other,Pedestrian,In Parking Lane or Zone,N,Non-Junction,None,,,None,,,N,,,,,LE DEPUTY,St. Johns County Sheriff's Office,Sheriff's Office (SO),1/10/2023 14:58,Y,Pedestrian,Pedestrian,Serious Injury,Incapacitating Injury,DAY,N,N,N,Y,N,N,N,N,N,2,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,Y,1,0,N,0,0,1,0,0,0,0,0,0,1,0,0,Preliminary,Editor Mapped,459720.1149,3310204.076,29.92189651,-81.41730628
25046972,2023,2/10/2023 18:25,2/10/2023 19:22,FHP23ON0073598,L,1,2,20,0,St. Johns,Unincorporated,Rural,2/10/2023 18:29,2/10/2023 18:31,2/10/2023 19:14,2/10/2023 19:38,Y,Law Enforcement,STATE ROAD A1A,,29.93626867,-81.2990523,519,South,CARCABA ROAD,,State,Paved,Not at Intersection,N,Dark - Not Lighted,Rain,Wet,N,Other,Pedestrian,On Roadway,N,Non-Junction,None,,,None,,,N,,,,,TPR,Florida Highway Patrol,Florida Highway Patrol (FHP),2/21/2023 15:59,Y,Pedestrian,Pedestrian,Serious Injury,Incapacitating Injury,DAY,N,N,N,N,N,N,N,N,N,1,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,Y,1,0,N,0,0,0,0,0,0,1,500,500,1,0,0,Preliminary,Editor Mapped,471139.6517,3311758.368,29.9362447,-81.29904153
89654822,2023,9/21/2023 13:55,9/21/2023 15:10,FHP23ON0497471,L,1,2,20,0,St. Johns,Unincorporated,Rural,9/21/2023 14:06,9/21/2023 14:12,9/21/2023 14:28,9/21/2023 18:55,Y,Law Enforcement,INTERSTATE 95,,29.71133038,-81.33175503,119229591,South,MM 303,,Interstate,Paved,Not at Intersection,N,Daylight,Clear,Dry,N,Unknown,Guardrail Face,Off Roadway,N,Non-Junction,None,,,None,,,N,,,,,TPR,Florida Highway Patrol,Florida Highway Patrol (FHP),10/5/2023 19:23,Y,Off Road,Off Road,Serious Injury,Incapacitating Injury,DAY,N,N,N,N,N,N,N,Y,N,0,2,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,1,2,2,2,0,0,0,0,N,0,0,N,0,0,1,0,1,1500,1,15000,16500,2,0,0,Verified,n/a,467896.2061,3286840.86,29.71129115,-81.33190479
25056636,2023,1/21/2023 6:46,1/21/2023 7:24,FHP23ON0035938,L,1,1,20,0,St. Johns,Unincorporated,Rural,1/21/2023 6:51,1/21/2023 6:53,1/21/2023 7:09,1/21/2023 8:26,Y,Law Enforcement,U.S. HIGHWAY ONE (STATE ROAD 5),,29.81683,-81.323,72,East,DELTONA BOULEVARD,,U.S.,Unpaved,Not at Intersection,N,Dawn,Clear,Dry,N,Other,Tree (standing),Off Roadway,N,Non-Junction,None,,,None,,,N,,,,,TPR,Florida Highway Patrol,Florida Highway Patrol (FHP),1/31/2023 14:55,Y,Off Road,Off Road,Serious Injury,Incapacitating Injury,NIGHT,N,N,N,Y,N,N,N,Y,N,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,N,0,0,N,0,0,1,0,1,500,1,2000,2500,1,0,0,Preliminary,Editor Mapped,468812.192,3298538.654,29.81688468,-81.32277322
25461186,2023,2/15/2023 10:40,2/15/2023 10:58,SJSO23CAD038417,L,1,1,20,0,St. Johns,Unincorporated,Rural,2/15/2023 10:42,2/15/2023 10:44,2/15/2023 10:45,2/15/2023 11:25,Y,Law Enforcement,LONG LEAF PINE PKWY,,30.04139,-81.61737,872,South,RIVERTOWN MAIN ST,,Local,Curb,Not at Intersection,N,Daylight,Clear,Dry,N,Other,Curb,On Roadway,N,Non-Junction,None,,,None,,,N,,,,,LE DEPUTY,St. Johns County Sheriff's Office,Sheriff's Office (SO),2/22/2023 17:05,Y,Off Road,Off Road,Serious Injury,Incapacitating Injury,DAY,N,N,N,N,N,N,N,Y,N,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,N,0,0,N,0,0,1,0,0,0,1,1000,1000,1,0,0,Preliminary,Editor Mapped,440858.1726,3321978.656,30.02738861,-81.61336371
24960740,2023,1/30/2023 15:45,2/17/2023 13:00,FHP23ON0052338,L,2,2,20,0,St. Johns,Unincorporated,Rural,1/30/2023 15:47,1/30/2023 15:52,1/30/2023 16:04,1/30/2023 17:51,Y,Law Enforcement,SR-207,,29.7172197,-81.49196489,0,,MORRISON RD,,State,Unpaved,Four-Way Intersection,Y,Daylight,Clear,Dry,N,Angle,Motor Vehicle in Transport,On Roadway,Y,Intersection,None,,,None,,,N,,,,,TPR,Florida Highway Patrol,Florida Highway Patrol (FHP),2/6/2023 14:47,Y,Left Entering,Left Turn,Fatality,Fatal (within 30 days),DAY,N,N,N,N,N,N,Y,N,N,1,0,0,0,0,1,1,0,0,1,0,0,0,0,2,1,0,0,1,0,0,0,1,0,1,N,0,0,N,0,0,0,0,0,0,2,20000,20000,1,0,0,Preliminary,Editor Mapped,452423.1042,3287557.789,29.71726365,-81.49190074
25459048,2023,2/14/2023 22:10,2/14/2023 22:28,SJSO23CAD038010,L,2,2,20,50,St. Johns,St. Augustine,Rural,2/14/2023 22:13,2/14/2023 22:14,2/14/2023 22:16,2/14/2023 23:10,Y,Law Enforcement,FOUR MILE RD,,29.90944,-81.36097,0,,KENTON MORRISON,,Local,Paved,Four-Way Intersection,N,Dark - Not Lighted,Clear,Dry,N,Angle,Motor Vehicle in Transport,On Roadway,N,Intersection-Related,None,,,None,,,N,,,,,LE DEPUTY,St. Johns County Sheriff's Office,Sheriff's Office (SO),2/16/2023 18:54,Y,Left Rear,Left Turn,Serious Injury,Incapacitating Injury,NIGHT,N,N,N,N,N,N,Y,N,N,1,1,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,N,0,0,N,0,0,1,0,0,0,2,8500,8500,1,0,0,Preliminary,Editor Mapped,465144.8698,3308801.215,29.90940222,-81.36106025
25755655,2023,3/9/2023 19:00,3/9/2023 19:32,SJSO23CAD060140,L,1,4,20,46,St. Johns,Ponte Vedra,Rural,3/9/2023 19:02,3/9/2023 19:04,3/9/2023 19:06,3/9/2023 20:12,Y,Law Enforcement,PALM VALLEY ROAD,,30.19176,-81.38208,225,North,PGA TOUR BLVD,,Local,Curb,T-Intersection,N,Dark - Unknown Lighting,Clear,Dry,N,Other,Motor Vehicle in Transport,On Roadway,Y,Intersection,None,,,None,,,N,,,,,LE DEPUTY,St. Johns County Sheriff's Office,Sheriff's Office (SO),3/15/2023 14:35,Y,Single Vehicle,Other,Serious Injury,Incapacitating Injury,NIGHT,N,N,N,N,N,N,Y,N,N,3,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,2,0,0,0,0,0,0,0,Y,1,0,N,0,0,1,0,0,0,1,1000,1000,1,0,0,Preliminary,Editor Mapped,463197.5311,3340030.991,30.19117359,-81.38231309
25070190,2023,6/26/2023 18:29,9/23/2023 5:33,FHP23ON0333604,L,2,3,20,0,St. Johns,Unincorporated,Rural,6/26/2023 18:34,6/26/2023 18:45,6/26/2023 19:05,6/27/2023 1:22,Y,Law Enforcement,I-95 NB MM316,,29.89787,-81.40593,119222773,South,STATE ROAD 16,,Interstate,Paved,Not at Intersection,N,Daylight,Clear,Dry,N,Front to Rear,Motor Vehicle in Transport,Off Roadway,N,Non-Junction,Work Zone,,,None,,,Y,Activity Area,Work on Shoulder or Median,Y,N,TPR,Florida Highway Patrol,Florida Highway Patrol (FHP),7/1/2023 15:43,Y,Rear End,Rear End,Serious Injury,Incapacitating Injury,DAY,N,N,Y,N,Y,N,N,Y,N,0,3,0,0,3,0,0,0,1,0,0,0,0,0,2,0,0,1,1,1,1,0,0,0,0,N,0,0,N,0,0,0,0,2,8500,2,150000,158500,3,0,0,Verified,n/a,460810.7616,3307537.729,29.89786932,-81.40590966
89567343,2023,6/10/2023 14:16,6/10/2023 15:17,FHP23ON0302762,L,2,1,20,0,St. Johns,Unincorporated,Rural,6/10/2023 14:21,6/10/2023 14:22,6/10/2023 14:48,6/10/2023 15:55,Y,Law Enforcement,STATE ROAD 16,,29.99171,-81.6069,0,,STATE ROAD 13,,State,Unpaved,T-Intersection,N,Daylight,Clear,Dry,N,Angle,Motor Vehicle in Transport,On Roadway,N,Intersection,None,,,None,,,N,,,,,TPR,Florida Highway Patrol,Florida Highway Patrol (FHP),6/21/2023 14:56,Y,Left Leaving,Left Turn,Serious Injury,Incapacitating Injury,DAY,N,N,N,N,N,Y,Y,N,N,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,N,0,0,N,0,0,0,0,0,0,2,5000,5000,1,0,0,Preliminary,Editor Mapped,442586.0922,3318430.291,29.99545011,-81.59525294
25058414,2023,8/2/2023 13:54,11/5/2023 11:54,FHP23ON0402582,L,2,2,20,46,St. Johns,Ponte Vedra,Rural,8/2/2023 14:04,8/2/2023 14:21,8/2/2023 14:59,8/2/2023 17:26,Y,Law Enforcement,SR-A1A N,,30.20257154,-81.38000309,45238778,,COUNTRY CLUB BOULEVARD,,State,Unpaved,Four-Way Intersection,Y,Daylight,Cloudy,Dry,N,Angle,Motor Vehicle in Transport,On Roadway,N,Intersection,None,,,None,,,N,,,,,TPR,Florida Highway Patrol,Florida Highway Patrol (FHP),9/17/2023 19:12,Y,Left Entering,Left Turn,Serious Injury,Incapacitating Injury,DAY,N,N,N,N,N,N,Y,N,N,0,2,0,1,1,0,0,0,0,1,0,0,0,0,2,1,1,0,0,0,0,0,1,1,0,N,0,0,N,0,0,1,0,1,1000,2,33000,34000,2,0,0,Verified,n/a,463424.3266,3341298.39,30.20261762,-81.38000105
25059506,2023,3/19/2023 1:25,3/19/2023 2:46,FHP23ON0143532,L,1,1,20,0,St. Johns,Unincorporated,Rural,3/19/2023 1:30,3/19/2023 1:43,3/19/2023 2:19,3/19/2023 3:48,Y,Law Enforcement,SR-A1A,,30.19774858,-81.38031574,45238650,North,ATP TOUR BLVD,,State,Paved,Not at Intersection,N,Dark - Not Lighted,Cloudy,Dry,N,Other,Tree (standing),Off Roadway,N,Non-Junction,None,,,None,,,N,,,,,TPR,Florida Highway Patrol,Florida Highway Patrol (FHP),3/29/2023 14:48,Y,Off Road,Off Road,Serious Injury,Incapacitating Injury,NIGHT,N,N,N,Y,N,N,N,Y,N,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,N,0,0,N,0,0,2,0,1,5000,1,7000,12000,1,0,0,Verified,n/a,463380.0416,3340813.11,30.19823706,-81.3804443
25459250,2023,2/16/2023 8:42,2/16/2023 9:06,SJSO23CAD039355,L,2,3,20,0,St. Johns,Unincorporated,Rural,2/16/2023 8:43,2/16/2023 8:43,2/16/2023 8:43,2/16/2023 10:00,Y,Law Enforcement,ST JOHNS PKWY,,30.09117886,-81.53652729,2763,North,ENGLEWOOD TR,,County,Curb,T-Intersection,N,Daylight,Clear,Dry,N,Angle,Motor Vehicle in Transport,On Roadway,N,Intersection,None,,,None,,,N,,,,,LE CPL,St. Johns County Sheriff's Office,Sheriff's Office (SO),2/24/2023 14:18,Y,Left Leaving,Left Turn,Serious Injury,Incapacitating Injury,DAY,N,N,N,N,N,N,Y,N,N,0,3,1,1,1,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,N,0,0,N,0,0,1,0,0,0,2,45000,45000,2,0,0,Preliminary,Editor Mapped,448293.9693,3329015.56,30.09122745,-81.53659197
88448146,2023,5/19/2023 16:15,5/19/2023 16:41,FHP23ON0261894,L,3,5,20,0,St. Johns,Unincorporated,Rural,5/19/2023 16:15,5/19/2023 16:15,5/19/2023 16:15,5/19/2023 17:18,Y,Law Enforcement,US HIGHWAY 1,,29.95795253,-81.34556676,1748,North,5000 US HIGHWAY 1,,U.S.,Paved,T-Intersection,N,Daylight,Clear,Dry,N,Front to Rear,Motor Vehicle in Transport,On Roadway,N,Intersection-Related,None,,,None,,,N,,,,,TPR,Florida Highway Patrol,Florida Highway Patrol (FHP),5/29/2023 14:43,Y,Rear End,Rear End,Serious Injury,Incapacitating Injury,DAY,Y,N,N,N,N,N,Y,N,Y,3,2,0,0,2,0,0,0,0,0,0,0,0,0,3,1,0,2,0,0,0,0,0,0,0,N,0,0,N,0,0,0,0,0,0,3,40000,40000,2,0,0,Preliminary,Editor Mapped,466777.0135,3313924.254,29.95568049,-81.34431246
24964935,2023,2/2/2023 6:47,2/2/2023 7:39,FHP23ON0056861,L,2,2,20,0,St. Johns,Unincorporated,Rural,2/2/2023 6:57,2/2/2023 7:00,2/2/2023 7:02,2/2/2023 9:42,Y,Law Enforcement,STATE ROAD 206,,29.7477088,-81.34720806,0,,INTERSTATE 95,,State,Unpaved,Not at Intersection,N,Daylight,"Fog, Smog, Smoke",Dry,N,Angle,Motor Vehicle in Transport,On Roadway,N,Non-Junction,None,,,None,,,N,,,,,TPR,Florida Highway Patrol,Florida Highway Patrol (FHP),2/16/2023 18:53,Y,Left Entering,Left Turn,Serious Injury,Incapacitating Injury,NIGHT,Y,N,N,N,N,N,N,Y,Y,1,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,N,0,0,N,0,0,2,0,0,0,2,20000,20000,1,0,0,Preliminary,Editor Mapped,466424.9193,3290882.429,29.74772656,-81.34724102
25035943,2023,2/24/2023 9:26,2/24/2023 9:56,FHP23ON0098782,L,2,2,20,0,St. Johns,Unincorporated,Rural,2/24/2023 9:31,2/24/2023 9:35,2/24/2023 9:38,2/24/2023 10:52,Y,Law Enforcement,5001 SR-13,,30.00662,-81.61001,47,West,CASTAWAY COVE CT,,State,Paved,T-Intersection,N,Daylight,Clear,Dry,N,Front to Rear,Motor Vehicle in Transport,On Roadway,N,Intersection,None,,,None,,,N,,,,,TPR,Florida Highway Patrol,Florida Highway Patrol (FHP),3/7/2023 15:28,Y,Rear End,Rear End,Serious Injury,Incapacitating Injury,DAY,N,N,N,N,N,N,Y,N,N,1,1,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,N,0,0,N,0,0,2,0,0,0,2,16500,16500,1,0,0,Preliminary,Editor Mapped,441158.9528,3319683.602,30.00669239,-81.61011766
25755595,2023,3/7/2023 22:22,3/7/2023 22:42,SJSO23OFF002484,L,1,1,20,0,St. Johns,Unincorporated,Rural,3/7/2023 22:23,3/7/2023 22:24,3/7/2023 22:24,3/7/2023 22:58,Y,Law Enforcement,VETERANS PKWY,,30.08449,-81.56787,74,West,STILLWATER BLVD,,County,Curb,Not at Intersection,N,Dark - Not Lighted,Clear,Dry,N,Other,Other Fixed Object,Outside Right-of-way,N,Non-Junction,None,,,None,,,N,,,,,LE DEPUTY,St. Johns County Sheriff's Office,Sheriff's Office (SO),3/8/2023 15:03,Y,Off Road,Off Road,Serious Injury,Incapacitating Injury,NIGHT,Y,N,N,N,N,N,N,Y,Y,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,N,0,0,N,0,0,1,0,0,0,1,20000,20000,1,0,0,Preliminary,Editor Mapped,445246.2693,3328290.28,30.08454954,-81.56818153
25064452,2023,7/7/2023 7:00,7/7/2023 7:40,FHP23ON0352886,L,4,3,20,0,St. Johns,Unincorporated,Rural,7/7/2023 7:06,7/7/2023 7:10,7/7/2023 7:13,7/7/2023 9:32,Y,Law Enforcement,I-95 NB,,30.0367901,-81.49228657,119228043,South,MM 327,,Interstate,Paved,Not at Intersection,N,Daylight,Clear,Dry,N,Other,Guardrail Face,Off Roadway,N,Non-Junction,None,,,None,,,N,,,,,TPR,Florida Highway Patrol,Florida Highway Patrol (FHP),7/17/2023 14:45,Y,Off Road,Off Road,Serious Injury,Incapacitating Injury,DAY,N,N,Y,N,N,N,N,Y,N,2,1,0,0,1,0,0,0,1,0,0,0,0,0,3,0,0,0,1,1,1,0,0,0,0,N,0,0,N,0,0,2,0,2,2250,4,50000,52250,1,0,0,Verified,n/a,452535.2812,3322962.97,30.0367801,-81.49230776
25755466,2023,5/15/2023 17:40,5/15/2023 18:16,SJSO23CAD119379,L,2,2,20,50,St. Johns,St. Augustine,Rural,5/15/2023 17:42,5/15/2023 17:44,5/15/2023 17:45,5/15/2023 18:20,Y,Law Enforcement,SR 312,,29.86689,-81.3265,0,,OLD MOULTIRE RD,,State,Paved,Four-Way Intersection,N,Daylight,Clear,Dry,N,Angle,Motor Vehicle in Transport,On Roadway,Y,Intersection,None,,,None,,,N,,,,,LE DEPUTY,St. Johns County Sheriff's Office,Sheriff's Office (SO),5/16/2023 14:59,Y,Right Angle,Angle,Serious Injury,Incapacitating Injury,DAY,Y,N,N,Y,N,N,Y,N,Y,0,2,0,1,1,0,0,0,0,0,0,0,0,0,2,0,1,0,1,1,0,0,0,0,0,N,0,0,N,0,0,1,0,0,0,2,16000,16000,2,0,0,Preliminary,Editor Mapped,468468.1245,3304087.697,29.86695427,-81.32649689
25020403,2023,12/16/2023 12:40,2/3/2024 13:03,FHP23ON0658962,L,1,1,20,0,St. Johns,Unincorporated,Rural,12/16/2023 12:45,12/16/2023 12:48,12/16/2023 13:04,12/16/2023 17:28,Y,Law Enforcement,STATE ROAD 9B,,30.09028399,-81.5198256,,,PAYTON PARKWAY,,State,Paved,Not at Intersection,Y,Daylight,Rain,Wet,N,Other,Concrete Traffic Barrier,Shoulder,Y,Non-Junction,None,,,None,,,N,,,,,CPL,Florida Highway Patrol,Florida Highway Patrol (FHP),12/20/2023 19:44,N,Off Road,Off Road,Fatality,Fatal (within 30 days),DAY,Y,N,N,N,N,N,N,Y,N,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,N,0,0,N,0,0,0,0,0,0,1,2000,2000,0,0,1,Preliminary,Computer plot approximate by lat/long,449909.4302,3328902.914,30.09027831,-81.51982239
89287981,2023,4/29/2023 21:00,4/29/2023 21:40,SJSO23CAD105088,L,2,4,20,50,St. Johns,St. Augustine,Rural,4/29/2023 21:07,4/29/2023 21:13,4/29/2023 21:15,4/29/2023 21:41,Y,Law Enforcement,MM 329   NORTH BOUND,,30.06061979,-81.53345115,585,South,,,Interstate,Paved,Not at Intersection,N,Dark - Lighted,Clear,Dry,N,"Sideswipe, Same Direction",Motor Vehicle in Transport,On Roadway,N,Non-Junction,None,,,None,,,N,,,,,LE DEPUTY,St. Johns County Sheriff's Office,Sheriff's Office (SO),5/13/2023 15:21,Y,Same Direction Sideswipe,Sideswipe,Serious Injury,Incapacitating Injury,NIGHT,N,N,N,Y,N,N,N,Y,N,3,1,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,2,0,0,0,0,1,1,0,N,0,0,N,0,0,2,0,0,0,2,7000,7000,1,0,0,Preliminary,Editor Mapped,452030.8203,3325467.215,30.05935923,-81.49765287
